7882,-9.72,0.12,0.16,359.63,-88.81,-0.25
7907,-9.70,0.13,0.14,359.69,-88.81,-0.25
7928,-9.69,0.01,0.25,359.69,-88.81,-0.25
7950,-9.66,0.08,0.26,359.69,-88.81,-0.25
7970,-9.66,0.22,0.33,359.69,-88.81,-0.25
7992,-9.65,0.20,0.33,359.63,-88.81,-0.25
8015,-9.65,0.13,0.27,359.56,-88.81,-0.25
8037,-9.69,0.09,0.25,359.50,-88.81,-0.25
8058,-9.69,0.09,0.13,359.44,-88.87,-0.25
8080,-9.67,0.14,0.14,359.38,-88.87,-0.25
8100,-9.70,0.14,0.16,359.31,-88.87,-0.25
8122,-9.69,0.13,0.09,359.31,-88.94,-0.25
8148,-9.73,0.11,0.06,359.25,-88.94,-0.25
8170,-9.69,0.17,0.06,359.25,-89.00,-0.25
8190,-9.70,0.11,0.06,359.19,-89.00,-0.25
8212,-9.67,0.16,0.13,359.19,-88.94,-0.31
8233,-9.68,0.13,0.19,359.19,-88.94,-0.31
8256,-9.67,0.05,0.18,359.19,-88.87,-0.31
8278,-9.68,0.01,0.19,359.19,-88.87,-0.31
8300,-9.68,0.23,0.23,359.19,-88.81,-0.31
8321,-9.67,0.31,0.22,359.19,-88.75,-0.37
8342,-9.67,0.26,0.23,359.19,-88.75,-0.37
8364,-9.66,0.26,0.29,359.19,-88.69,-0.37
8385,-9.65,0.30,0.34,359.13,-88.69,-0.44
8410,-9.66,0.12,0.27,359.00,-88.69,-0.44
8431,-9.65,0.07,0.26,358.94,-88.69,-0.44
8456,-9.67,0.07,0.24,358.88,-88.69,-0.44
8480,-9.69,0.20,0.22,358.75,-88.75,-0.44
8502,-9.69,0.13,0.12,358.69,-88.75,-0.44
8522,-9.69,0.04,0.18,358.56,-88.81,-0.44
8545,-9.68,0.11,0.13,358.50,-88.81,-0.50
8568,-9.70,0.16,0.03,358.44,-88.81,-0.50
8591,-9.71,0.23,0.10,358.44,-88.81,-0.56
8611,-9.70,0.21,0.14,358.38,-88.75,-0.56
8633,-9.69,0.18,0.15,358.38,-88.75,-0.63
8655,-9.68,0.20,0.15,358.38,-88.69,-0.63
8680,-9.67,0.17,0.23,358.38,-88.62,-0.63
8701,-9.68,0.21,0.28,358.38,-88.56,-0.63
8722,-9.63,0.19,0.35,358.38,-88.50,-0.69
8743,-9.66,0.17,0.31,358.38,-88.44,-0.69
8767,-9.69,0.18,0.35,358.31,-88.44,-0.69
8788,-9.63,0.30,0.30,358.31,-88.44,-0.75
8811,-9.68,0.39,0.23,358.31,-88.37,-0.81
8832,-9.71,0.27,0.22,358.31,-88.37,-0.81
8853,-9.70,0.26,0.27,358.25,-88.37,-0.81
8875,-9.65,0.20,0.27,358.25,-88.37,-0.81
8898,-9.66,0.18,0.25,358.25,-88.37,-0.81
8921,-9.64,0.16,0.30,358.31,-88.37,-0.81
8945,-9.59,0.37,0.32,358.38,-88.37,-0.81
8970,-9.66,0.33,0.32,358.38,-88.37,-0.81
8991,-9.70,0.31,0.36,358.44,-88.37,-0.81
9012,-9.61,0.10,0.39,358.50,-88.37,-0.81
9033,-9.68,0.05,0.34,358.50,-88.44,-0.75
9055,-9.67,0.32,0.15,358.50,-88.56,-0.75
9075,-9.72,0.41,0.04,358.44,-88.62,-0.75
9103,-9.72,0.20,0.00,358.44,-88.69,-0.75
9128,-9.67,0.19,0.06,358.50,-88.75,-0.69
9153,-9.74,0.06,0.23,358.56,-88.81,-0.69
9174,-9.65,0.06,0.29,358.56,-88.81,-0.63
9196,-9.67,0.13,0.16,358.63,-88.87,-0.63
9222,-9.68,0.11,0.10,358.69,-88.87,-0.63
9242,-9.69,0.30,0.06,358.69,-88.87,-0.63
9264,-9.68,0.20,0.11,358.75,-88.87,-0.63
9285,-9.69,0.15,0.13,358.81,-88.87,-0.63
9309,-9.66,0.06,0.18,358.88,-88.87,-0.56
9329,-9.64,0.19,0.22,358.94,-88.81,-0.56
9352,-9.69,0.24,0.16,359.00,-88.81,-0.63
9373,-9.68,0.20,0.16,359.06,-88.75,-0.56
9395,-9.68,0.26,0.17,359.13,-88.75,-0.56
9416,-9.64,0.22,0.20,359.19,-88.69,-0.56
9438,-9.57,0.26,0.13,359.19,-88.62,-0.56
9461,-9.63,0.33,0.30,359.25,-88.56,-0.50
9483,-9.69,0.28,0.30,359.38,-88.50,-0.44
9508,-9.69,-0.12,0.35,359.44,-88.44,-0.37
9530,-9.69,-0.12,0.38,359.44,-88.44,-0.37
9552,-9.66,0.08,0.28,359.50,-88.44,-0.31
9574,-9.70,-0.02,0.26,359.50,-88.44,-0.31
9595,-9.66,0.04,0.37,359.44,-88.44,-0.31
9617,-9.65,0.14,0.26,359.44,-88.44,-0.31
9638,-9.69,0.11,0.20,359.44,-88.50,-0.37
9662,-9.70,0.23,0.20,359.38,-88.50,-0.37
9686,-9.69,0.14,0.23,359.38,-88.56,-0.37
